item_id,name,category,price,other_colors,short_description,frame_quality_type,strength,flexibility,usability_status
60347507,ENERYDA,TV & media furniture,35,Yes,"        Knob,          35 mm",,,,TRUE
50294793,HANVIKEN,TV & media furniture,100,Yes,"        Door,          60x64 cm",,64,60,TRUE
348717,BESTÅ,TV & media furniture,25,No,"        Drawer runner, push-open",,,,TRUE
50295306,BESTÅ,TV & media furniture,150,Yes,"        Top panel for TV,          180x40 cm",40,,180,TRUE
70370352,MOSSARYD,TV & media furniture,29,No,"        Drop handle,          49 mm",18,,,TRUE
30357003,KALLRÖR,TV & media furniture,45,No,"        Handle,          597 mm",38,,,TRUE
40348895,ÖSTERNÄS,TV & media furniture,70,No,"        Leather handle,          153 mm",,,25,TRUE
70441566,RIKSVIKEN,TV & media furniture,225,No,"        Door,          60x64 cm",,64,60,TRUE
20390574,STALLARP,TV & media furniture,45,No,Leg,4,10,4,TRUE
10357004,KALLRÖR,TV & media furniture,35,No,"        Handle,          405 mm",38,,,TRUE
10334319,BILLSBRO,TV & media furniture,55,Yes,"        Handle,          720 mm",,,,TRUE
20441578,NOTVIKEN,TV & media furniture,115,Yes,"        Door,          60x64 cm",,64,60,TRUE
30323598,BILLSBRO,TV & media furniture,49,No,"        Handle,          1880 mm",,,,TRUE
80414256,VASSVIKEN,TV & media furniture,100,No,"        Door/drawer front,          60x38 cm",,,,TRUE
291848,HANVIKEN,TV & media furniture,75,Yes,"        Door/drawer front,          60x38 cm",,38,60,TRUE
30236153,ORRNÄS,TV & media furniture,17,No,"        Knob,          17 mm",30,,17,TRUE
60334312,BILLSBRO,TV & media furniture,35,No,"        Handle,          320 mm",,,,TRUE
9305068,BESTÅ,TV & media furniture,1390,Yes,"        Storage combination with doors,          120x42x202 cm",42,202,120,TRUE
70348894,BJÄRRED,TV & media furniture,49,No,"        Handle,          175 mm",34,,,TRUE
60441562,TIMMERVIKEN,TV & media furniture,60,No,"        Drawer front,          60x26 cm",,26,60,TRUE
69291407,PLATSA,TV & media furniture,2187,No,"        Media storage combination,          320x42x241 cm",42,241,320,TRUE
90265246,HISHULT,TV & media furniture,35,No,"        Handle,          140 mm",37,,12,TRUE
50342478,HACKÅS,TV & media furniture,50,No,"        Handle,          300 mm",18,,24,FALSE
20443624,BESTÅ,TV & media furniture,225,No,"        Top panel,          180x42 cm",42,,180,TRUE
50453758,RAKKESTAD,Wardrobes,345,No,"        Wardrobe with 2 doors,          79x176 cm",55,176,79,TRUE
29385672,PAX,Wardrobes,840,Yes,"        Wardrobe combination,          150x58x201 cm",58,201,150,TRUE
10460888,SMÅGÖRA,Wardrobes,495,No,"        Wardrobe,          80x50x187 cm",50,187,80,TRUE
19329304,PAX / FORSAND/VIKEDAL,Wardrobes,1195,Yes,"        Wardrobe combination,          150x60x201 cm",60,201,150,TRUE
59336270,PLATSA,Wardrobes,1259,No,"        Wardrobe with 2 doors+3 drawers,          160x42x181 cm",42,181,160,TRUE
19323929,PLATSA,Wardrobes,892,No,"        Wardrobe with 3 doors,          140x42x161 cm",42,161,140,TRUE
441758,KLEPPSTAD,Wardrobes,449,No,"        Wardrobe with 3 doors,          117x176 cm",55,176,117,TRUE
40407922,BRIMNES,Wardrobes,645,No,"        Wardrobe with 3 doors,          117x190 cm",50,190,117,TRUE
80437234,KLEPPSTAD,Wardrobes,349,No,"        Wardrobe with 2 doors,          79x176 cm",55,176,79,TRUE
69304909,PLATSA,Wardrobes,2740,No,"        Wardrobe with 7 doors+3 drawers,          240x57x221 cm",57,221,240,TRUE
80331973,VUKU,Wardrobes,49,No,"        Wardrobe,          74x51x149 cm",51,149,74,TRUE
49246468,PAX,Wardrobes,1510,Yes,"        Wardrobe,          150x60x201 cm",60,201,150,TRUE
40400478,BRIMNES,Wardrobes,475,No,"        Wardrobe with 2 doors,          78x190 cm",50,190,78,TRUE
69128567,PAX,Wardrobes,1280,Yes,"        Wardrobe,          175x58x201 cm",58,201,175,TRUE
79128821,PAX,Wardrobes,2805,Yes,"        Wardrobe,          200x60x201 cm",60,201,200,TRUE
39252756,STUVA / FRITIDS,Wardrobes,425,Yes,"        Wardrobe,          60x50x128 cm",50,128,60,TRUE
50422494,GODISHUS,Wardrobes,395,No,"        Wardrobe,          60x51x178 cm",51,178,60,TRUE
79180593,PAX,Wardrobes,1590,Yes,"        Wardrobe,          200x66x236 cm",66,236,200,TRUE
29128357,PAX,Wardrobes,2770,Yes,"        Wardrobe,          300x58x201 cm",58,201,300,TRUE
60375133,SONGESAND,Wardrobes,795,No,"        Wardrobe,          120x60x191 cm",60,191,120,TRUE
79305734,PAX,Wardrobes,1870,No,"        Wardrobe,          150x44x236 cm",44,236,150,TRUE
49025589,PAX,Wardrobes,1060,Yes,"        Wardrobe,          150x60x201 cm",60,201,150,TRUE
79252108,PLATSA,Wardrobes,2620,No,"        Wardrobe,          220x57x231 cm",57,231,220,TRUE
79203815,PLATSA,Wardrobes,428,No,"        Wardrobe,          95-120x42x181 cm",42,181,60,TRUE
29286078,PAX,Wardrobes,1870,Yes,"        Wardrobe,          250x60x201 cm",60,201,250,TRUE
29128442,PAX,Wardrobes,865,Yes,"        Wardrobe,          200x58x201 cm",58,201,200,TRUE
19300107,PAX,Wardrobes,5380,No,"        Wardrobe,          276x211x236 cm",210,236,275,TRUE
29180581,PAX,Wardrobes,1675,No,"        Wardrobe,          150x66x236 cm",66,236,150,TRUE
79285991,PAX,Wardrobes,800,No,"        Wardrobe,          75x60x201 cm",60,201,75,TRUE
99305851,PLATSA,Wardrobes,758,No,"        Wardrobe with shoe shelf,          80x42x191 cm",42,191,80,TRUE
39305745,PAX,Wardrobes,2265,No,"        Wardrobe,          200x44x236 cm",44,236,200,TRUE
79248588,PLATSA,Wardrobes,2296,No,"        Wardrobe,          240x57x251 cm",57,251,240,TRUE
439468,NORDKISA,Wardrobes,995,No,"        Open wardrobe with sliding door,          120x186 cm",47,186,120,TRUE
20305707,BUSUNGE,Wardrobes,645,No,"        Wardrobe,          80x139 cm",52,139,80,TRUE
39127710,PAX,Wardrobes,875,Yes,"        Wardrobe,          100x60x236 cm",60,236,100,TRUE
10308787,TRYSIL,Wardrobes,895,No,"        Wardrobe,          79x61x202 cm",61,202,79,TRUE
39304128,PAX,Wardrobes,2495,No,"        Wardrobe,          200x60x236 cm",60,236,200,TRUE
10269696,SUNDVIK,Wardrobes,1095,No,"        Wardrobe,          80x50x171 cm",50,171,80,TRUE
50347616,VISTHUS,Wardrobes,1645,No,"        Wardrobe,          122x59x216 cm",59,216,122,TRUE
19303380,PAX,Wardrobes,1870,No,"        Wardrobe,          150x44x236 cm",44,236,150,TRUE
19127297,PAX,Wardrobes,1800,Yes,"        Wardrobe,          150x60x236 cm",60,236,150,TRUE
30439565,SYVDE,Wardrobes,595,No,"        Cabinet with glass doors,          100x123 cm",48,123,100,TRUE
19275075,STUVA / FRITIDS,Wardrobes,1545,Yes,"        Wardrobe,          120x50x192 cm",50,192,120,TRUE
59218342,PAX,Wardrobes,1600,No,"        Corner wardrobe,          111/88x236 cm",,236,87,TRUE
80379620,HEMNES,Wardrobes,297.5,No,"        Open wardrobe,          99x37x130 cm",37,130,99,TRUE
9303719,PAX,Wardrobes,1550,No,"        Wardrobe,          150x38x236 cm",38,236,150,TRUE
29248369,PLATSA,Wardrobes,2205.5,No,"        Wardrobe,          340x42x241 cm",42,241,340,TRUE
19252856,STUVA / FRITIDS,Wardrobes,675,Yes,"        Wardrobe,          60x50x192 cm",50,192,60,TRUE
9305761,PAX,Wardrobes,2140,No,"        Wardrobe,          200x66x236 cm",66,236,200,TRUE
69127493,PAX,Wardrobes,530,Yes,"        Wardrobe,          50x60x201 cm",60,201,50,TRUE
39298472,PLATSA,Wardrobes,1772.5,No,"        Wardrobe with 9 doors,          260x42x221 cm",42,221,260,TRUE
29221652,PAX,Wardrobes,5260,No,"        Wardrobe,          300x60x236 cm",60,236,300,TRUE
89329348,PAX / FORSAND/VIKEDAL,Wardrobes,1510,No,"        Wardrobe combination,          150x60x236 cm",60,236,150,TRUE
50251270,HEMNES,Wardrobes,1545,No,"        Wardrobe with 2 sliding doors,          120x197 cm",59,197,120,TRUE
30439476,NORDKISA,Wardrobes,895,No,"        Open wardrobe with sliding door,          120x123 cm",47,123,120,TRUE
19203781,PLATSA,Wardrobes,1588,No,"        Wardrobe,          195-220x57x241 cm",57,241,160,TRUE
20449517,KLEPPSTAD,Wardrobes,45,No,"        Shelf,          76x50 cm",50,,76,TRUE
29252912,STUVA / FRITIDS,Wardrobes,830,Yes,"        Wardrobe,          60x50x192 cm",50,192,60,TRUE
39305788,PAX,Wardrobes,3460,No,"        Wardrobe,          250x66x236 cm",66,236,250,TRUE
59328897,PAX / BERGSBO,Wardrobes,1835,No,"        Wardrobe combination,          200x38x236 cm",38,236,200,TRUE
39218512,PAX,Wardrobes,1410,No,"        Corner wardrobe,          111/111x236 cm",,236,110,TRUE
89305719,PAX,Wardrobes,2730,Yes,"        Wardrobe,          200x66x236 cm",66,236,200,TRUE
29167037,PAX,Wardrobes,2450,No,"        Wardrobe,          200x44x236 cm",44,236,200,TRUE
80229008,BUSUNGE,Wardrobes,645,No,"        Wardrobe,          80x139 cm",52,139,80,TRUE
59265705,PAX,Wardrobes,8380,No,"        Corner wardrobe,          310/310x236 cm",,236,310,TRUE
39248590,PLATSA,Wardrobes,1560,No,"        Wardrobe,          175-200x57x251 cm",57,251,140,TRUE
59221373,PAX,Wardrobes,2025,No,"        Corner wardrobe,          160/88x236 cm",,236,87,TRUE
79303886,PAX,Wardrobes,2865,No,"        Corner wardrobe,          160/88x236 cm",87,236,160,TRUE
99246588,PAX,Wardrobes,1055,No,"        Wardrobe,          100x38x236 cm",38,236,100,TRUE
29203889,PLATSA,Wardrobes,1516,No,"        Wardrobe,          140x57x261 cm",57,261,140,TRUE
29127777,PAX,Wardrobes,1030,Yes,"        Wardrobe,          100x60x201 cm",60,201,100,TRUE
9171035,PAX,Wardrobes,665,No,"        Wardrobe,          50x38x236 cm",38,236,49,TRUE
99127608,PAX,Wardrobes,1960,Yes,"        Wardrobe,          150x60x201 cm",60,201,150,TRUE
89325374,PLATSA,Wardrobes,624,No,"        Wall storage,          240x42x40 cm",42,40,240,TRUE
39127395,PAX,Wardrobes,4870,Yes,"        Wardrobe,          300x60x201 cm",60,201,300,TRUE
298128,TYSSEDAL,Wardrobes,1645,No,"        Wardrobe,          88x58x208 cm",58,208,88,TRUE
79287612,PAX,Wardrobes,1815,No,"        Wardrobe,          200x60x236 cm",60,236,200,TRUE
99096013,PAX,Wardrobes,2415,No,"        Wardrobe,          200x60x236 cm",60,236,200,TRUE
29158212,ELVARLI,Wardrobes,434,No,"        1 section,          84x55x216 cm",55,216,84,TRUE
49275149,PAX,Wardrobes,6395,No,"        Corner wardrobe,          310/310x236 cm",,236,310,TRUE
49324946,PAX / TYSSEDAL,Wardrobes,6065,No,"        Wardrobe combination,          250x60x236 cm",60,236,250,TRUE
89305795,PAX,Wardrobes,1890,No,"        Wardrobe,          150x66x236 cm",66,236,150,TRUE
70439573,SYVDE,Wardrobes,445,No,"        Open wardrobe,          80x123 cm",48,123,80,TRUE
19305807,PAX,Wardrobes,2450,No,"        Wardrobe,          200x44x236 cm",44,236,200,TRUE
10453755,RAKKESTAD,Wardrobes,45,No,"        Shelf,          76x50 cm",50,,76,TRUE
49305740,PAX,Wardrobes,3540,No,"        Wardrobe,          250x66x236 cm",66,236,250,TRUE
29300121,PAX,Wardrobes,1260,No,"        Wardrobe,          100x38x236 cm",38,236,100,TRUE
19227640,PAX,Wardrobes,1525,Yes,"        Wardrobe,          150x58x201 cm",58,201,150,TRUE
89252117,PLATSA,Wardrobes,1388,No,"        Wardrobe,          240x57x123 cm",57,123,240,TRUE
90269697,SUNDVIK,Wardrobes,1095,No,"        Wardrobe,          80x50x171 cm",50,171,80,TRUE
90421911,BRYGGJA,Wardrobes,597,No,"        Storage unit,          120x173 cm",43,173,120,TRUE
19305812,PAX,Wardrobes,2320,No,"        Wardrobe,          150x66x236 cm",66,236,150,TRUE
79306328,PAX,Wardrobes,2190,No,"        Wardrobe,          150x66x201 cm",66,201,150,TRUE
39246911,PAX,Wardrobes,590,No,"        Wardrobe,          50x38x236 cm",38,236,50,TRUE
79305852,PAX,Wardrobes,1940,No,"        Wardrobe,          150x44x236 cm",44,236,150,TRUE
29157608,ELVARLI,Wardrobes,437,No,"        1 section,          52x36x222-350 cm",36,,51,TRUE
89288135,PAX,Wardrobes,6585,No,"        Wardrobe,          250x60x236 cm",60,236,250,TRUE
99302895,ELVARLI,Wardrobes,4128,No,"        5 sections,          385x51x222-350 cm",51,,385,TRUE
347614,VISTHUS,Wardrobes,895,No,"        Wardrobe,          63x59x216 cm",59,216,62,TRUE
19219008,PAX,Wardrobes,4270,No,"        Corner wardrobe,          160/271/160x236 cm",,236,270,TRUE
59248626,PLATSA,Wardrobes,3493,No,"        Wardrobe,          240x61x281 cm",61,281,240,TRUE
59303533,PAX,Wardrobes,3410,No,"        Wardrobe,          150x60x236 cm",60,236,150,TRUE
89300156,PAX,Wardrobes,3695,No,"        Wardrobe,          200x60x236 cm",60,236,200,TRUE
49306315,PAX,Wardrobes,3222,No,"        Wardrobe,          150x66x236 cm",66,236,150,TRUE
49325371,PLATSA,Wardrobes,435,No,"        Wall storage,          240x40x40 cm",40,40,240,TRUE
49287618,PAX,Wardrobes,1760,No,"        Wardrobe,          150x60x236 cm",60,236,150,TRUE
39285988,PAX,Wardrobes,965,No,"        Wardrobe,          75x60x236 cm",60,236,75,TRUE
19304582,PLATSA,Wardrobes,1260.5,No,"        Wardrobe w 6 doors,          140x42x241 cm",42,241,140,TRUE
9218368,PAX,Wardrobes,4685,No,"        Corner wardrobe,          210/160x236 cm",,236,160,TRUE
421915,SUNDLANDET,Wardrobes,716,No,"        Open wardrobe,          79x44x187 cm",44,187,79,TRUE
59094412,PAX,Wardrobes,2580,No,"        Wardrobe,          150x60x236 cm",60,236,150,TRUE
59221660,PAX,Wardrobes,5240,No,"        Wardrobe,          300x60x236 cm",60,236,300,TRUE
79306173,PAX,Wardrobes,3775,No,"        Wardrobe,          200x66x236 cm",66,236,200,TRUE
99246475,PAX,Wardrobes,3215,Yes,"        Wardrobe,          200x60x236 cm",60,236,200,TRUE
9157261,ELVARLI,Wardrobes,440,No,"        1 section,          52x36x222-350 cm",35,,51,TRUE
9303309,PAX,Wardrobes,3035,No,"        Wardrobe,          150x66x236 cm",66,236,150,TRUE
89227873,PAX,Wardrobes,1499,Yes,"        Wardrobe,          150x58x201 cm",58,201,150,TRUE
69157475,ELVARLI,Wardrobes,444,No,"        1 section,          84x40x216 cm",40,216,84,TRUE
89325289,PLATSA,Wardrobes,450,No,"        Open shelving unit,          140x40x63 cm",,,,TRUE
29330571,PAX / MEHAMN,Wardrobes,1725,No,"        Wardrobe combination,          150x44x236 cm",44,236,150,TRUE
99248587,PLATSA,Wardrobes,1796,No,"        Wardrobe,          240x57x231 cm",57,231,240,TRUE
49300144,PAX,Wardrobes,995,No,"        Wardrobe,          100x35x236 cm",35,236,100,TRUE
19331439,PAX,Wardrobes,5965,No,"        Wardrobe combination,          375x58x236 cm",58,236,375,TRUE
99329140,PAX / BERGSBO,Wardrobes,2250,Yes,"        Wardrobe combination,          100x60x236 cm",60,236,100,TRUE
39276917,PAX,Wardrobes,5345,No,"        Wardrobe,          250x60x236 cm",60,236,250,TRUE
29286894,PAX,Wardrobes,1600,Yes,"        Wardrobe,          100x60x201 cm",60,201,100,TRUE
39227804,PAX,Wardrobes,1490,Yes,"        Wardrobe,          150x58x201 cm",58,201,150,TRUE
39157387,ELVARLI,Wardrobes,2656,No,"        3 sections,          258x51x222-350 cm",50,,258,TRUE
59324385,PLATSA,Wardrobes,3113,No,"        Storage comb w 6 doors+3 drawers,          420x42x241 cm",42,241,420,TRUE
59286072,PAX,Wardrobes,1690,Yes,"        Wardrobe,          150x60x236 cm",60,236,150,TRUE
79217964,PAX,Wardrobes,3060,No,"        Corner wardrobe,          160/111x236 cm",,236,110,TRUE
49305641,PAX,Wardrobes,3960,No,"        Wardrobe,          200x66x236 cm",66,236,200,TRUE
59300092,PAX,Wardrobes,2960,No,"        Wardrobe,          200x60x236 cm",60,236,200,TRUE
90421906,BRYGGJA,Wardrobes,795,No,"        Open wardrobe,          120x173 cm",57,173,120,TRUE
29320652,PLATSA,Wardrobes,728,No,"        Wall storage,          240x42x40 cm",42,40,240,TRUE
29320732,PAX / TYSSEDAL,Wardrobes,3190,Yes,"        Wardrobe combination,          150x60x236 cm",60,236,150,TRUE
19302998,PLATSA,Wardrobes,2800,No,"        Wardrobe with 9 doors,          300x57x271 cm",57,271,300,TRUE
39305868,PAX,Wardrobes,3227,No,"        Wardrobe,          150x66x236 cm",66,236,150,TRUE
79161617,ELVARLI,Wardrobes,2176,No,"        3 sections,          218x51x222-350 cm",50,,218,TRUE
99180573,PAX,Wardrobes,2170,No,"        Wardrobe,          150x66x236 cm",66,236,150,TRUE
9303941,PAX,Wardrobes,1545,No,"        Wardrobe,          100x38x236 cm",38,236,100,TRUE
9325047,PAX / TYSSEDAL,Wardrobes,6805,Yes,"        Wardrobe combination,          300x60x236 cm",60,236,300,TRUE
9331109,PAX,Wardrobes,3935,No,"        Corner wardrobe,          113/271/113x236 cm",,236,270,TRUE
99157370,ELVARLI,Wardrobes,1245,No,"        3 sections,          258x51x222-350 cm",50,,258,TRUE
59326469,PLATSA,Wardrobes,785,No,"        Wardrobe with 2 doors+3 drawers,          80x42x221 cm",42,221,80,TRUE
9296950,PAX,Wardrobes,1940,No,"        Wardrobe,          150x44x236 cm",44,236,150,TRUE
9324335,PLATSA,Wardrobes,717,No,"        Wardrobe with shoe shelves+2 doors,          115-140x42x241 cm",42,241,,TRUE
69330159,PAX / AULI,Wardrobes,2255,No,"        Wardrobe combination,          150x66x236 cm",66,236,150,TRUE
59157353,ELVARLI,Wardrobes,678,No,"        1 section,          84x55x216 cm",55,216,84,TRUE
79331870,PAX / GRIMO/VIKEDAL,Wardrobes,4230,No,"        Corner wardrobe,          210/160x236 cm",,236,160,TRUE
89329536,PAX / VIKEDAL,Wardrobes,2940,No,"        Wardrobe combination,          150x60x236 cm",60,236,150,TRUE
99264964,PAX,Wardrobes,3110,Yes,"        Wardrobe,          150x60x236 cm",60,236,150,TRUE
9025765,PAX,Wardrobes,2125,No,"        Wardrobe,          150x44x236 cm",44,236,150,TRUE
9157529,ELVARLI,Wardrobes,1518,No,"        2 sections,          165x55x216 cm",55,216,165,TRUE
69030368,PAX,Wardrobes,2950,No,"        Wardrobe,          150x60x236 cm",60,236,150,TRUE
69286910,PAX,Wardrobes,2380,Yes,"        Wardrobe,          150x60x201 cm",60,201,150,TRUE
69331074,PAX,Wardrobes,2945,No,"        Corner wardrobe,          160/163x236 cm",,236,162,TRUE
89243929,PAX,Wardrobes,3885,No,"        Wardrobe,          200x66x236 cm",66,236,200,TRUE
9247257,PAX,Wardrobes,3905,No,"        Wardrobe,          200x66x236 cm",66,236,200,TRUE
9300103,PAX,Wardrobes,3500,No,"        Wardrobe,          200x60x236 cm",60,236,200,TRUE
79305913,PAX,Wardrobes,4200,No,"        Wardrobe,          200x66x236 cm",66,236,200,TRUE
79158144,ELVARLI,Wardrobes,774,No,"        2 sections,          125x55x216 cm",55,216,124,TRUE
